Order,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Age,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Misc Val,SalePrice
256,80,8816,6,7,1971,52,504,0,506,1010,1052,0,0,1052,3,6,0,2,440,0,0,0,155000
257,82,11105,5,5,1996,27,870,0,0,870,965,0,0,965,2,4,0,2,580,71,0,0,159000
258,,9337,7,5,1997,26,353,0,525,878,892,800,0,1692,3,8,1,2,513,0,39,0,191000
259,70,8750,6,5,1998,25,505,0,299,804,804,878,0,1682,3,7,0,2,523,0,77,0,200500
260,38,15240,5,8,1977,46,198,688,140,1026,1026,0,0,1026,3,5,0,1,308,316,85,0,150000
261,,10900,6,7,1977,46,378,0,311,689,689,703,0,1392,3,6,0,1,299,0,36,450,161750
262,75,10650,5,6,1976,47,182,712,0,894,894,0,0,894,3,5,0,1,308,365,0,0,128200
263,68,7480,5,6,1972,51,480,0,396,876,876,0,0,876,3,5,0,2,484,0,0,0,127000
264,80,10389,8,5,2003,20,1682,0,296,1978,1978,0,0,1978,3,8,1,3,850,188,25,0,318000
265,,11423,8,5,2001,22,1358,0,223,1581,1601,0,0,1601,3,6,1,2,670,180,0,2000,272000
266,44,9548,7,6,2003,20,483,0,458,941,941,888,0,1829,3,7,1,2,613,192,39,0,237000
267,75,9375,7,5,1997,26,0,0,1040,1040,1044,1054,0,2098,4,9,1,2,621,331,38,0,240000
268,48,12137,7,5,1998,25,0,0,1649,1649,1661,0,0,1661,3,6,0,2,598,0,34,0,224900
269,,4435,6,5,2003,20,672,0,176,848,848,0,0,848,1,4,0,2,420,140,0,0,143750
270,,4426,6,5,2004,19,662,0,186,848,848,0,0,848,1,3,0,2,420,160,0,0,143000
271,48,10635,8,5,2003,20,370,972,315,1657,1668,0,0,1668,3,8,1,2,502,0,262,0,232000
272,70,8400,7,5,2004,19,712,0,761,1473,1484,0,0,1484,3,7,0,2,606,0,35,0,213000
273,65,8773,7,5,2004,19,24,0,1390,1414,1414,0,0,1414,3,6,0,2,494,132,105,0,185500
274,67,8777,3,6,1945,78,0,0,0,0,640,0,0,640,2,5,0,1,240,0,0,0,84900
275,68,8842,5,6,1954,69,0,0,381,381,992,0,0,992,3,6,0,1,319,60,0,0,155891
276,75,9825,5,5,1965,58,0,0,0,0,1664,0,0,1664,4,8,0,0,0,0,0,0,100000
277,60,10044,5,6,1968,55,1070,0,126,1196,1196,0,0,1196,3,6,0,1,336,257,0,0,144000
278,89,11792,4,5,1948,75,0,0,744,744,792,328,0,1120,2,5,0,2,480,0,0,0,64000
279,65,6305,6,6,1975,48,528,0,480,1008,1096,0,0,1096,3,5,1,1,352,0,0,0,125200
280,94,7819,6,5,1976,47,422,127,480,1029,1117,0,0,1117,3,6,1,2,672,144,0,0,107000
281,64,6410,4,5,1958,65,0,0,960,960,960,0,0,960,3,5,0,0,0,0,0,0,90000
282,80,8546,4,5,2003,20,0,0,1121,1121,1121,0,0,1121,2,5,0,2,440,132,64,0,140000
283,52,8741,6,4,1945,78,94,0,641,735,798,689,0,1487,3,7,1,1,220,0,140,0,113000
284,60,12180,4,4,1941,82,348,0,324,672,672,252,0,924,2,5,0,1,280,0,0,0,80000
285,68,8562,5,6,1957,66,383,0,833,1216,1526,0,0,1526,4,7,1,1,364,116,78,0,144500
286,67,4853,5,6,1924,99,133,0,974,1107,1296,0,0,1296,2,5,1,1,260,0,0,0,104000
287,66,6858,6,4,1915,108,0,0,806,806,841,806,0,1647,4,6,0,1,216,0,66,0,128000
288,45,8212,3,3,1914,109,203,0,661,864,864,0,0,864,2,5,0,1,200,0,0,0,58500
289,50,5000,5,6,1924,99,218,0,808,1026,1026,665,0,1691,3,6,1,1,308,0,0,0,127000
290,,7890,6,6,1939,84,238,0,618,856,856,0,0,856,2,4,1,2,399,0,0,0,126000
291,60,7200,4,6,1967,56,0,0,0,0,862,1788,0,2650,6,10,0,0,0,0,0,500,160000
292,51,9839,5,2,1931,92,0,0,894,894,894,772,0,1666,3,7,1,0,0,0,156,0,100000
293,50,9638,6,7,1919,104,0,0,804,804,1699,748,0,2447,4,10,1,1,336,272,0,0,169000
294,78,10452,7,6,1941,82,426,252,850,1528,1225,908,0,2133,4,8,2,1,312,0,0,0,257500
295,78,15600,5,6,1950,73,375,0,657,1032,1102,1075,0,2177,5,11,0,2,484,0,0,0,215000
296,66,9042,7,9,1941,82,275,0,877,1152,1188,1152,0,2340,4,9,2,1,252,0,60,2500,266500
297,100,17500,7,8,1959,64,1406,0,496,1902,1902,0,0,1902,3,7,2,2,567,0,207,0,335000
298,85,19645,7,6,1994,29,343,0,80,423,896,756,0,1652,3,6,0,2,473,0,0,0,203135
299,35,3907,8,6,1989,34,747,0,235,982,1034,0,0,1034,1,4,1,2,598,141,36,0,185000
300,35,3907,8,5,1989,34,76,0,1115,1191,1191,0,0,1191,2,5,1,2,531,112,81,0,162500
301,100,15602,7,8,1959,64,1247,0,254,1501,1801,0,0,1801,1,6,2,2,484,0,54,0,289000
302,40,5436,4,8,1922,101,735,0,61,796,796,358,0,1154,3,7,0,1,240,0,96,0,125500
303,58,8154,2,5,1941,82,480,0,0,480,540,0,0,540,1,4,0,1,200,0,0,0,82000
304,50,9140,6,5,1921,102,308,0,321,629,727,380,0,1107,2,5,0,1,625,0,56,0,110000
305,60,7500,4,4,1920,103,0,0,698,698,698,430,0,1128,2,6,0,2,528,30,0,0,68400
306,66,8712,4,7,1900,123,0,0,859,859,859,319,0,1178,2,7,0,1,384,68,0,0,102776
307,66,8712,5,5,1952,71,0,0,540,540,1044,0,0,1044,2,4,0,2,504,0,0,54,55993
308,66,8712,4,7,1896,127,0,0,756,756,952,0,0,952,3,5,0,1,330,0,0,0,50138
309,44,3811,8,5,2004,19,1373,0,221,1594,1646,0,0,1646,2,5,1,2,525,128,53,0,246000
310,85,11050,8,5,1998,25,615,0,434,1049,1036,880,0,1916,3,8,1,3,741,0,70,0,254900
311,74,9620,6,7,1977,46,679,0,564,1243,1285,0,0,1285,3,6,1,2,473,375,26,80,190000
312,129,9196,7,5,2003,20,0,0,1560,1560,1560,0,0,1560,3,7,0,2,573,100,150,0,201000
313,,12328,6,5,1976,47,539,0,473,1012,1034,0,0,1034,3,6,0,3,888,0,0,0,169900
314,,12760,6,5,1976,47,0,0,1958,1958,2048,0,0,2048,5,9,0,2,776,0,0,0,170000
315,,57200,5,5,1948,75,353,334,60,747,1687,0,0,1687,3,7,2,2,572,0,0,0,160000
316,88,11896,7,5,2008,15,78,0,1258,1336,1346,0,0,1346,3,6,1,3,660,100,48,0,220000
317,73,9803,7,5,2009,14,0,0,1214,1214,1214,0,0,1214,2,6,0,2,520,0,25,0,179781
318,73,9802,5,5,2006,17,0,0,384,384,744,700,0,1444,3,7,0,2,400,100,0,0,174000
319,92,12003,8,5,2009,14,0,0,774,774,774,1194,0,1968,4,8,1,3,680,0,75,0,269500
320,80,11316,7,5,2002,21,624,0,193,817,824,1070,0,1894,4,8,1,2,510,0,40,0,214900
321,85,14191,8,5,2002,21,0,0,967,967,993,915,0,1908,4,9,0,2,431,135,0,0,202900
322,89,13214,9,5,2008,15,0,0,2002,2002,2018,0,0,2018,3,10,1,3,746,144,76,0,378500
323,85,15300,5,5,1965,58,42,0,1026,1068,1264,0,0,1264,2,7,1,2,528,0,0,0,169000
324,93,10114,5,5,2004,19,0,0,1430,1430,1430,0,0,1430,3,7,0,2,624,0,0,0,173500
325,94,9400,6,5,1971,52,0,0,912,912,912,912,0,1824,4,8,0,0,0,128,0,0,139000
326,,11875,5,5,1999,24,0,0,1344,1344,1344,0,0,1344,3,7,1,2,686,328,0,0,166500
327,,1974,4,5,1973,50,334,0,212,546,546,546,0,1092,3,6,0,1,286,120,96,0,83500
328,31,2394,5,6,1973,50,915,0,30,945,945,0,0,945,2,5,1,1,253,174,0,0,119500
329,36,2592,5,3,1976,47,129,232,175,536,536,576,0,1112,3,4,0,1,336,182,0,0,85000
330,21,1476,4,7,1970,53,176,0,370,546,546,546,0,1092,3,5,0,0,0,200,26,0,76000
331,21,1491,4,6,1972,51,150,480,0,630,630,0,0,630,1,3,0,0,0,96,24,0,75500
332,21,1900,4,4,1970,53,0,0,546,546,546,546,0,1092,3,5,0,0,0,0,0,0,88250
333,21,1890,4,6,1972,51,294,0,252,546,546,546,0,1092,3,5,0,1,286,0,0,0,85500
334,50,6953,5,7,1971,52,469,0,395,864,874,0,0,874,3,5,0,1,352,0,0,0,130000
335,,26142,5,7,1962,61,593,0,595,1188,1188,0,0,1188,3,6,0,1,312,261,39,0,157900
336,76,12887,5,7,1984,39,207,590,36,833,833,0,0,833,2,5,0,2,495,431,0,0,149900
337,70,7700,5,2,1985,38,0,0,1216,1216,1216,1216,0,2432,4,10,0,2,616,200,0,600,159000
338,63,10475,5,5,1991,32,458,0,166,624,624,650,0,1274,3,6,0,2,576,22,0,0,136000
339,68,10544,5,5,1969,54,476,0,388,864,864,615,0,1479,5,8,0,1,275,287,0,0,161000
340,76,9892,8,5,1994,29,1341,284,54,1679,1803,0,0,1803,3,6,2,2,482,129,64,0,285000
341,74,12961,6,5,1993,30,944,0,208,1152,1152,645,0,1797,3,7,1,2,616,162,312,0,231000
342,74,13008,6,5,1956,67,564,0,318,882,882,0,0,882,2,5,0,1,502,0,0,0,124500
343,85,10200,6,5,1974,49,844,0,590,1434,1434,0,0,1434,4,7,1,2,528,80,21,0,157000
344,75,13860,8,7,1972,51,1410,0,542,1952,2000,704,0,2704,4,9,3,2,538,269,111,0,345000
345,88,10179,6,5,1997,26,847,0,98,945,945,663,0,1608,3,7,1,2,470,252,30,0,189500
346,,11792,8,5,2003,20,850,0,158,1008,1008,1275,0,2283,4,9,1,3,632,120,46,0,270000
347,60,8400,7,5,1996,27,284,0,100,384,958,670,0,1628,3,7,1,2,390,48,72,490,189000
348,42,14892,9,5,2006,17,1320,0,426,1746,1746,0,0,1746,3,7,2,3,758,201,39,0,377500
349,,8530,7,5,1995,28,0,0,384,384,804,670,0,1474,3,7,1,2,400,120,72,700,168500
350,28,7296,8,5,2004,19,1965,0,243,2208,2522,0,0,2522,1,8,1,2,564,182,57,0,375000
351,40,5664,8,5,2000,23,1158,0,343,1501,1659,0,0,1659,2,5,1,2,499,212,59,0,278000
352,61,7380,8,5,1998,25,341,0,1077,1418,1478,0,0,1478,2,5,0,2,495,168,43,0,240000
353,57,8013,8,5,1995,28,741,0,846,1587,1734,0,0,1734,2,6,0,2,528,52,50,0,239500
354,57,8923,7,5,1998,25,189,0,195,384,751,631,0,1382,3,7,1,2,396,256,0,0,177500
355,74,10141,7,5,1998,25,0,0,832,832,885,833,0,1718,3,7,1,2,427,0,94,0,185000
356,60,7500,6,5,1998,25,476,0,476,952,952,684,0,1636,3,7,1,2,440,0,84,0,191000
357,59,7837,6,7,1993,30,0,0,799,799,799,772,0,1571,3,7,1,2,380,0,40,0,178000
358,,9765,6,8,1993,30,310,0,370,680,680,790,0,1470,3,6,1,2,420,232,63,480,185000
359,,8803,6,5,1994,29,600,0,107,707,707,809,0,1516,3,7,1,2,409,0,46,0,181316
360,58,7250,6,5,1993,30,0,0,1181,1181,1190,0,0,1190,3,6,1,2,430,0,21,0,166000
361,,9636,6,5,1992,31,0,0,808,808,808,785,0,1593,3,7,1,2,389,342,40,0,178000
362,65,8125,6,5,1994,29,0,0,702,702,702,779,0,1481,3,6,1,2,343,0,36,0,174000
363,,9248,6,6,1992,31,560,0,598,1158,1167,0,0,1167,3,6,0,2,400,120,26,0,173000
364,,10762,7,5,1999,24,694,0,284,978,1005,978,0,1983,3,9,1,2,490,0,0,0,225000
365,99,11851,7,5,1990,33,0,0,1424,1424,1442,0,0,1442,3,5,0,2,500,0,34,0,180500
366,,5814,8,5,1984,39,1036,0,184,1220,1360,0,0,1360,1,4,1,2,565,63,0,0,187500
367,63,17423,9,5,2008,15,1904,0,312,2216,2234,0,0,2234,1,9,1,3,1166,0,60,0,501837
368,80,11844,8,5,2008,15,0,0,2046,2046,2046,0,0,2046,3,7,1,3,834,322,82,0,372500
369,124,16158,7,5,2005,18,1274,0,256,1530,1530,0,0,1530,3,7,1,2,430,168,36,0,260000
370,85,11900,5,6,1977,46,400,0,722,1122,946,988,0,1934,3,6,1,2,567,0,176,0,185000
371,94,13005,7,7,1980,43,692,0,153,845,1153,1200,0,2353,4,10,1,2,484,288,195,0,260000
372,48,17043,6,5,1979,44,0,0,1362,1362,1586,0,0,1586,3,7,1,2,435,192,0,0,181000
373,85,11900,7,5,1977,46,822,0,564,1386,1411,0,0,1411,3,6,1,2,544,192,0,0,82500
374,,16635,6,7,1977,46,1246,0,356,1602,1602,0,0,1602,3,8,1,2,529,240,0,0,215000
375,,13250,7,6,1978,45,0,0,832,832,1154,896,0,2050,4,8,1,2,529,192,192,0,154000
376,80,10928,6,6,1978,45,363,0,1064,1427,1671,0,0,1671,3,7,1,2,484,252,55,0,200000
377,,12388,7,7,1980,43,602,0,441,1043,1539,1134,0,2673,4,9,1,2,441,178,84,0,249000
378,,14115,7,5,1980,43,1036,0,336,1372,1472,0,0,1472,3,6,2,2,588,233,48,0,187500
379,80,11088,6,5,1978,45,832,0,308,1140,1707,0,0,1707,3,7,1,2,479,0,0,0,184000
380,80,9600,8,5,1981,42,1104,0,1420,2524,2524,0,0,2524,4,9,1,2,542,474,120,0,278000
381,82,11880,7,5,1978,45,704,0,567,1271,1601,0,0,1601,3,7,1,2,478,0,0,0,157000
382,80,10400,7,5,1976,47,0,0,1090,1090,1370,0,0,1370,3,6,1,2,479,0,0,0,152000
383,,10304,5,7,1976,47,381,0,399,780,1088,780,0,1868,4,9,1,2,484,448,96,0,197500
384,70,7000,7,5,2003,20,622,0,304,926,1016,868,0,1884,3,7,1,2,581,0,35,0,240900
385,75,8004,8,5,2009,14,544,0,288,832,832,1103,0,1935,3,8,0,2,552,0,150,0,263435
386,,7500,8,5,2000,23,0,0,1058,1058,1058,816,0,1874,3,7,1,2,588,0,134,0,220000
387,,8470,8,5,2002,21,225,276,471,972,972,839,0,1811,3,7,1,2,565,225,48,0,235000
388,,9373,5,7,1975,48,1333,168,120,1621,1621,0,0,1621,3,7,2,2,478,0,0,0,213000
389,78,10140,6,6,1974,49,888,0,228,1116,1116,0,0,1116,3,6,1,2,528,0,0,0,167900
390,85,11050,7,5,1975,48,636,0,540,1176,1193,0,0,1193,3,5,1,2,506,40,0,0,158000
391,78,10140,6,5,1974,49,0,0,1064,1064,1350,0,0,1350,3,7,1,2,478,0,0,0,165000
392,,10448,6,6,1972,51,0,0,689,689,1378,741,0,2119,3,7,1,2,583,0,104,0,158000
393,60,9000,5,5,1974,49,0,0,896,896,896,896,0,1792,4,8,0,0,0,32,45,0,136000
394,,8750,5,6,1970,53,828,0,174,1002,1002,0,0,1002,3,5,0,2,902,0,0,0,148500
395,61,7930,6,8,1969,54,439,472,115,1026,1026,0,0,1026,3,5,0,2,440,171,48,0,156000
396,,7830,5,5,1970,53,0,0,1180,1180,1180,0,0,1180,2,6,0,2,477,0,45,0,128000
397,,8510,5,7,1971,52,500,0,543,1043,1050,0,0,1050,3,6,0,1,336,0,0,0,143000
398,60,7038,4,6,1970,53,726,0,138,864,864,0,0,864,3,5,0,2,576,210,0,0,76500
399,60,6960,4,6,1970,53,375,239,250,864,864,0,0,864,3,5,0,2,660,96,0,500,120500
400,70,8120,4,7,1970,53,191,0,673,864,864,0,0,864,3,5,0,2,463,0,0,0,124500
401,70,10500,4,6,1971,52,524,180,160,864,864,0,0,864,2,4,0,2,576,216,0,0,97000
402,60,9000,4,7,1971,52,240,0,624,864,864,0,0,864,3,5,0,2,576,200,0,0,130000
403,21,1680,6,5,1973,50,254,0,229,483,483,504,0,987,2,5,0,1,264,0,0,0,111000
404,24,2368,5,6,1970,53,765,0,0,765,765,600,0,1365,3,7,0,2,440,0,36,0,125000
405,21,1680,5,5,1971,52,0,0,630,630,630,672,0,1302,3,6,0,1,280,0,0,0,112000
406,21,1680,6,6,1972,51,110,294,79,483,483,504,0,987,2,5,0,1,288,0,0,0,97000
407,21,1680,6,8,1972,51,162,0,321,483,483,504,0,987,2,5,0,1,264,250,0,0,118000
408,21,1680,5,7,1972,51,231,0,399,630,630,672,0,1302,3,6,0,1,264,185,0,0,119500
409,,4928,6,6,1976,47,958,0,0,958,958,0,0,958,2,5,0,2,440,0,60,0,143750
410,24,2308,6,5,1976,47,306,0,498,804,804,744,0,1548,3,7,1,2,440,108,0,0,146000
411,24,2280,6,6,1976,47,566,0,289,855,855,601,0,1456,3,7,1,2,440,87,0,0,148500
412,24,2280,7,5,1975,48,435,622,0,1057,1055,0,0,1055,2,4,1,2,440,0,27,0,123000
413,24,2308,6,5,1974,49,257,495,103,855,855,467,0,1322,3,6,1,2,440,260,0,0,147000
414,24,2349,6,5,1977,46,389,0,466,855,855,601,0,1456,3,6,1,2,440,0,28,0,137900
415,24,2364,6,5,1978,45,320,0,484,804,804,744,0,1548,3,7,1,2,440,108,0,0,147000
416,24,2289,6,6,1978,45,311,0,544,855,855,586,0,1441,3,7,1,2,440,28,0,0,148500
417,24,2364,6,5,1978,45,279,0,576,855,855,601,0,1456,3,6,1,2,440,147,0,0,138000
418,24,2104,7,6,1976,47,536,0,300,836,836,0,0,836,2,5,0,1,345,150,20,0,128500
419,65,7150,5,5,1967,56,432,0,460,892,892,0,0,892,3,5,0,1,288,0,0,0,100000
420,,10710,5,7,1966,57,644,0,220,864,1120,0,0,1120,3,5,1,2,656,0,162,1200,148800
421,96,12456,10,5,2006,17,1172,0,528,1700,1718,0,0,1718,3,7,1,3,786,216,48,0,337500
422,110,14257,9,5,2007,16,1360,0,416,1776,1794,978,0,2772,4,10,3,3,754,135,64,0,462000
423,104,13518,9,5,2008,15,0,0,1926,1926,1966,1174,0,3140,4,11,2,3,820,144,78,0,485000
424,105,15431,10,5,2008,15,1767,539,788,3094,2402,0,0,2402,2,10,2,3,672,0,72,0,555000
425,108,13173,9,5,2006,17,1572,0,80,1652,1652,0,0,1652,2,6,2,2,840,404,102,0,325000
426,110,14230,8,5,2007,16,0,0,1566,1566,1600,0,0,1600,3,7,1,3,890,0,56,0,256300
427,98,12704,8,5,2008,15,0,0,2042,2042,2042,0,0,2042,3,8,1,3,1390,0,90,0,253293
428,95,12350,9,5,2009,14,986,0,379,1365,1365,1325,0,2690,3,8,1,3,864,0,197,0,398800
429,96,11308,9,5,2008,15,936,0,168,1104,1130,1054,0,2184,3,10,1,3,836,0,102,0,335000
430,95,12350,9,5,2008,15,1232,0,788,2020,2020,0,0,2020,3,7,1,3,896,192,98,0,404000
431,94,12220,10,5,2009,14,1436,0,570,2006,2020,0,0,2020,3,9,1,3,900,156,54,0,402861
432,97,13478,10,5,2008,15,1338,0,384,1722,1728,568,0,2296,3,10,1,3,842,382,274,0,451950
433,105,13693,10,5,2007,16,2288,0,342,2630,2674,0,0,2674,2,8,2,3,762,360,50,0,610000
434,107,13891,9,5,2008,15,0,0,1734,1734,1734,1088,0,2822,4,12,1,3,1020,52,170,0,582933
435,95,11578,9,5,2008,15,0,0,1736,1736,1736,0,0,1736,3,7,1,3,834,319,90,0,360000
436,129,16870,8,5,2004,19,1531,0,251,1782,1782,0,0,1782,3,7,2,3,932,99,82,0,296000
437,59,23303,8,5,2007,16,1230,0,278,1508,1508,1012,0,2520,5,10,1,3,640,192,273,0,409900
438,87,11146,8,5,2006,17,0,0,1709,1709,1717,0,0,1717,3,7,1,3,908,169,39,0,255500
439,87,10367,9,5,2008,15,1015,0,724,1739,1743,0,0,1743,3,8,1,3,927,168,45,0,335000
440,76,9591,8,5,2004,19,1088,0,625,1713,1713,0,0,1713,3,7,1,3,856,0,26,0,274900
441,77,10872,9,5,2006,17,1037,0,467,1504,1531,0,0,1531,2,6,1,3,700,184,52,0,300000
442,102,13514,9,5,2008,15,1142,0,632,1774,1808,0,0,1808,3,7,1,3,850,200,26,0,324000
443,74,8834,9,5,2004,19,1170,0,292,1462,1462,762,0,2224,4,10,1,3,738,184,0,0,350000
444,107,11362,8,5,2004,19,1039,0,797,1836,1836,0,0,1836,3,7,1,3,862,125,185,0,280000
445,85,10655,8,5,2003,20,1124,479,1603,3206,1629,0,0,1629,3,7,1,3,880,0,0,0,284000
446,90,12878,7,5,2003,20,1262,0,498,1760,1760,0,0,1760,3,8,1,2,583,165,190,0,269500
447,79,9541,7,5,2009,14,0,0,1502,1502,1502,0,0,1502,3,7,0,2,644,0,114,0,233170
448,103,13472,10,5,2003,20,56,0,2336,2392,2392,0,0,2392,3,8,1,3,968,248,105,0,386250
449,110,15274,9,5,2003,20,1972,0,480,2452,2452,0,0,2452,3,10,1,3,886,0,116,0,445000
450,96,13262,8,5,2003,20,0,0,1082,1082,1105,1295,0,2400,4,10,1,3,730,114,40,0,290000
451,70,9658,8,5,2006,17,0,0,1598,1598,1606,0,0,1606,3,6,1,3,871,230,60,0,255900
452,47,6904,6,5,2005,18,836,0,522,1358,1358,0,0,1358,2,6,1,2,484,192,36,0,213000
453,34,5381,6,5,2005,18,900,0,406,1306,1306,0,0,1306,1,5,1,2,624,170,63,0,196000
454,34,5122,6,5,2005,18,881,0,425,1306,1306,0,0,1306,1,5,1,2,624,170,63,0,184500
455,80,10307,7,5,2007,16,876,0,474,1350,1358,0,0,1358,2,6,1,2,484,192,26,0,212500
456,34,5001,7,5,2007,16,904,0,410,1314,1314,0,0,1314,2,6,1,2,626,172,62,0,230000
457,100,14836,10,5,2004,19,2146,0,346,2492,2492,0,0,2492,2,8,1,3,949,226,235,0,552000
458,117,15262,8,5,2003,20,1557,0,643,2200,2200,0,0,2200,3,8,1,3,685,208,55,0,382500
459,44,7390,9,5,2008,15,800,0,1084,1884,1884,0,0,1884,2,6,1,2,649,231,90,0,320000
460,48,6472,9,5,2008,15,0,0,1451,1451,1456,0,0,1456,2,6,1,2,539,192,42,0,248500
461,129,16770,8,5,2002,21,1196,0,516,1712,1712,0,0,1712,3,8,1,3,701,218,183,0,286500
462,48,6240,8,5,2006,17,863,0,461,1324,1324,0,0,1324,2,6,1,2,550,192,38,0,254000
463,48,3480,7,5,2003,20,0,0,1405,1405,1405,0,0,1405,2,6,1,2,478,148,36,0,173000
464,36,2268,7,5,2003,20,567,0,197,764,764,862,0,1626,2,6,0,2,474,0,27,0,173000
465,63,10928,7,5,2005,18,0,0,728,728,728,728,0,1456,3,8,1,2,390,100,0,0,184000
466,57,8918,6,5,2005,18,0,0,745,745,745,745,0,1490,3,7,1,2,392,36,20,0,167800
467,149,12589,6,5,2005,18,0,0,742,742,742,742,0,1484,3,8,1,2,390,36,24,0,174000
468,122,11911,6,5,2005,18,0,0,684,684,684,876,0,1560,3,6,1,2,400,100,38,0,174000
469,53,3684,7,5,2007,16,0,0,1373,1373,1555,0,0,1555,2,7,1,3,660,143,20,0,174000
470,51,3635,7,5,2007,16,988,0,398,1386,1569,0,0,1569,1,7,1,3,660,143,20,0,175900
471,43,3182,7,5,2005,18,16,0,1357,1373,1555,0,0,1555,2,7,1,2,430,143,20,0,192500
472,43,3182,7,5,2005,18,16,0,1330,1346,1504,0,0,1504,1,7,1,2,457,156,0,0,181000
473,43,3182,7,5,2005,18,16,0,1204,1220,1220,0,0,1220,2,5,1,2,397,100,16,0,180000
474,43,3182,7,5,2005,18,16,0,1129,1145,1145,0,0,1145,2,5,1,2,397,100,16,0,160200
475,71,7795,7,5,2004,19,425,0,291,716,716,716,0,1432,3,6,1,2,432,100,51,0,188500
476,,8068,6,5,2002,21,0,0,1010,1010,1010,1257,0,2267,4,8,1,2,390,120,46,0,200000
477,59,9434,7,5,2004,19,0,0,384,384,744,630,0,1374,3,6,1,2,400,100,0,0,170000
478,62,7984,7,5,2004,19,0,0,868,868,868,762,0,1630,3,7,1,2,436,120,48,0,189500
479,,7750,8,5,2002,21,353,0,55,408,779,640,0,1419,3,7,1,2,527,120,0,0,184100
480,61,10125,7,5,2004,19,0,0,846,846,846,748,0,1594,3,7,1,2,434,300,48,0,195500
481,,8965,7,5,2003,20,652,0,130,782,806,683,0,1489,3,8,1,2,400,0,75,0,192000
482,,8174,7,5,2003,20,494,0,204,698,698,644,0,1342,3,7,1,2,393,100,56,0,178000
483,34,5063,7,5,2007,16,904,0,410,1314,1314,0,0,1314,2,6,1,2,626,172,62,0,207500
484,,8795,7,5,2000,23,300,0,652,952,980,1276,0,2256,4,8,1,2,554,224,54,0,236000
485,,12891,8,5,2002,21,651,0,219,870,878,1126,0,2004,4,8,1,3,644,0,48,0,257500
486,,12224,6,5,2000,23,695,0,297,992,1022,1032,0,2054,3,7,1,2,390,24,48,0,244000
487,61,9734,7,5,2004,19,241,113,30,384,744,630,0,1374,3,7,0,2,400,0,0,0,167000
488,60,8123,6,5,2000,23,0,0,982,982,1007,793,0,1800,3,7,1,2,463,100,63,0,179000
489,42,8433,6,5,2000,23,683,0,111,794,819,695,0,1514,3,7,1,2,394,0,72,0,190000
490,62,7750,7,5,1999,24,0,0,384,384,774,656,0,1430,3,7,1,2,400,0,0,0,156000
491,,15896,7,5,1999,24,913,0,264,1177,1223,1089,0,2312,4,8,1,3,658,298,0,0,245000
492,,24682,6,5,1999,24,0,0,841,841,892,783,0,1675,3,7,1,2,502,0,103,0,181000
493,,8755,7,5,1999,24,772,0,220,992,1022,1038,0,2060,3,8,1,2,390,0,0,0,214000
494,64,7848,7,6,1999,24,0,0,384,384,774,656,0,1430,3,7,1,2,410,0,0,0,168000
495,82,9430,8,5,1999,24,1163,0,89,1252,1268,1097,0,2365,3,8,1,3,856,0,128,0,337000
496,174,15138,8,5,1995,28,689,0,773,1462,1490,1304,0,2794,4,9,1,3,810,0,146,0,403000
497,106,12720,8,5,2000,23,1173,0,282,1455,1466,1221,0,2687,4,10,2,3,810,252,30,0,327000
498,,16545,8,5,1998,25,781,0,503,1284,1310,1140,0,2450,3,7,1,3,1069,0,126,0,340000
499,98,12203,8,5,1998,25,854,0,371,1225,1276,1336,0,2612,4,8,1,3,676,250,0,0,336000
500,79,10208,7,5,1996,27,0,0,1264,1264,1277,1067,0,2344,3,7,1,3,889,220,0,0,265000
501,,10750,8,5,1994,29,236,1526,262,2024,2063,0,0,2063,3,7,2,3,815,182,56,0,315000
502,90,9900,7,5,1993,30,987,0,360,1347,1372,1274,0,2646,4,9,1,3,656,340,60,0,260000
503,79,9085,7,5,1995,28,816,0,254,1070,1094,967,0,2061,3,7,1,2,647,296,102,0,260000
504,,11692,8,5,1993,30,624,0,549,1173,1215,1017,0,2232,3,8,1,2,623,173,165,0,263550
505,52,46589,8,7,1994,29,1361,180,88,1629,1686,762,0,2448,4,8,1,3,711,517,76,0,402000
506,,29959,7,6,1994,29,595,0,378,973,979,871,0,1850,3,7,1,2,467,168,98,0,248000
507,74,9612,8,5,2008,15,0,0,1468,1468,1468,0,0,1468,3,6,1,3,898,210,150,0,244600
508,86,11194,8,5,2008,15,0,0,1696,1696,1696,0,0,1696,3,7,0,3,972,120,56,0,275000
509,78,10206,8,5,2008,15,0,0,1614,1614,1658,0,0,1658,3,7,1,3,726,144,44,0,257500
510,78,9262,8,5,2008,15,0,0,1573,1573,1578,0,0,1578,3,7,1,3,840,0,36,0,287090
511,85,10130,8,5,2007,16,1294,0,408,1702,1702,0,0,1702,3,7,1,3,844,0,69,0,275500
512,76,9139,8,5,2006,17,379,0,1043,1422,1432,0,0,1432,3,7,1,2,492,297,50,0,245000
513,75,9675,7,5,2005,18,341,0,772,1113,1113,858,0,1971,3,8,1,2,689,0,48,0,253000
